종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
008730,율촌화학,"15,650","650","4.33","15,650","15,600","1,283,158","20,145,874,050","15,200","16,050","15,150","500",원(KRW),"24,800,000","388,120,000,000",
008250,이건산업,"7,890","350","4.64","7,900","7,890","88,283","681,834,670","7,480","7,950","7,480","5,000",원(KRW),"10,952,635","86,416,290,150",
039020,이건홀딩스,"2,615","20","0.77","2,615","2,605","19,252","50,620,185","2,645","2,665","2,585","1,000",원(KRW),"22,584,709","59,059,014,035",
025820,이구산업,"1,665","15","0.91","1,665","1,650","59,120","98,067,675","1,630","1,685","1,625","500",원(KRW),"33,442,000","55,680,930,000",
060230,이그잭스,"1,610","-30","1.83","1,620","1,610","97,837","158,322,025","1,615","1,670","1,590","500",원(KRW),"71,414,001","114,976,541,610",
067920,이글루시큐리티,"4,200","-50","1.18","4,265","4,200","3,093","13,066,545","4,200","4,320","4,200","500",원(KRW),"10,996,119","46,183,699,800",
044960,이글벳,"5,800","-110","1.86","5,800","5,790","270,985","1,564,838,330","5,710","5,880","5,680","500",원(KRW),"12,641,883","73,322,921,400",
302430,이노메트리,"30,750","100","0.33","30,750","30,700","10,421","317,833,000","30,650","30,850","30,000","500",원(KRW),"4,825,108","148,372,071,000",
279060,이노벡스,"1,180","-110","8.53","1,175","1,105","22,268","25,183,565","1,290","1,290","1,100","100",원(KRW),"6,079,167","7,173,417,060",
214320,이노션,"69,000","-1,300","1.85","69,000","68,900","36,295","2,506,893,900","69,600","69,900","68,400","500",원(KRW),"20,000,000","1,380,000,000,000",
073490,이노와이어리스,"32,350","500","1.57","32,400","32,350","291,794","9,303,388,050","32,200","33,000","30,850","500",원(KRW),"6,002,500","194,180,875,000",
215790,이노인스트루먼트,"3,895","95","2.50","3,900","3,895","32,709","125,960,720","3,760","3,950","3,700","500",원(KRW),"20,283,149","79,002,865,355",
246960,이노테라피,"9,200","110","1.21","9,200","9,190","21,434","195,046,490","9,090","9,300","8,900","500",원(KRW),"5,044,184","46,406,492,800",
088390,이녹스,"6,410","50","0.79","6,410","6,360","3,313","21,345,350","6,360","6,540","6,360","500",원(KRW),"9,350,844","59,938,910,040",
272290,이녹스첨단소재,"49,400","-200","0.40","49,450","49,400","48,472","2,393,151,400","49,600","50,000","48,600","500",원(KRW),"9,232,420","456,081,548,000",
053350,이니텍,"4,540","30","0.67","4,545","4,540","22,474","101,800,885","4,450","4,615","4,440","500",원(KRW),"19,790,916","89,850,758,640",
258610,이더블유케이,"10,250","0","0.00","10,250","10,200","211,637","2,153,937,300","10,200","10,550","9,910","500",원(KRW),"7,380,944","75,654,676,000",
041520,이라이콤,"4,680","-5","0.11","4,680","4,670","19,648","91,688,195","4,750","4,750","4,600","500",원(KRW),"12,188,730","57,043,256,400",
054210,이랜텍,"5,760","130","2.31","5,760","5,740","213,901","1,221,636,870","5,530","5,800","5,510","500",원(KRW),"21,985,432","126,636,088,320",
065440,이루온,"1,240","40","3.33","1,245","1,240","145,386","176,967,740","1,180","1,240","1,180","500",원(KRW),"27,275,020","33,821,024,800",
088260,이리츠코크렙,"6,120","20","0.33","6,130","6,120","34,708","211,917,120","6,100","6,140","6,070","500",원(KRW),"63,341,590","387,650,530,800",
139480,이마트,"105,500","-3,500","3.21","106,000","105,500","228,679","24,322,707,000","108,000","108,000","104,500","5,000",원(KRW),"27,875,819","2,940,898,904,500",
036260,이매진아시아,"2,220","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"35,679,116","79,207,637,520",
115610,이미지스,"3,000","-5","0.17","3,000","2,990","8,729","25,964,405","3,005","3,005","2,940","500",원(KRW),"7,669,128","23,007,384,000",
323210,이베스트이안스팩1호,"2,155","5","0.23","2,155","2,150","137,769","297,218,635","2,155","2,180","2,145","100",원(KRW),"3,200,000","6,896,000,000",
078020,이베스트투자증권,"4,985","-15","0.30","4,985","4,960","101,111","499,659,345","5,000","5,010","4,915","5,000",원(KRW),"55,481,190","276,573,732,150",
208850,이비테크,"3,650","0","0.00","3,650","0","0","0","0","0","0","1,000",원(KRW),"2,256,250","8,235,312,500",
080010,이상네트웍스,"7,490","10","0.13","7,490","7,480","1,965","14,673,170","7,330","7,600","7,330","500",원(KRW),"9,015,000","67,522,350,000",
086890,이수앱지스,"5,720","550","10.64","5,770","5,720","661,606","3,777,107,930","5,270","6,090","5,260","500",원(KRW),"26,625,292","152,296,670,240",
007660,이수페타시스,"4,000","60","1.52","4,005","4,000","404,716","1,611,224,775","3,940","4,030","3,900","1,000",원(KRW),"41,268,398","165,073,592,000",
005950,이수화학,"9,460","-60","0.63","9,460","9,450","28,653","270,610,680","9,520","9,530","9,330","5,000",원(KRW),"15,278,000","144,529,880,000",
015020,이스타코,"628","44","7.53","628","616","190,298","117,380,969","571","640","571","500",원(KRW),"42,851,600","26,910,804,800",
047560,이스트소프트,"6,620","50","0.76","6,630","6,620","24,984","164,570,580","6,660","6,680","6,460","500",원(KRW),"9,899,400","65,534,028,000",
900110,이스트아시아홀딩스,"230","0","0.00","0","0","0","0","0","0","0","0",중국위안(CNY),"109,000,686","25,070,157,780",
067010,이씨에스,"4,245","-15","0.35","4,295","4,245","2,878","12,269,385","4,260","4,300","4,245","500",원(KRW),"7,500,000","31,837,500,000",
093230,이아이디,"318","9","2.91","318","317","28,710,168","9,187,102,250","315","332","312","200",원(KRW),"452,188,696","143,796,005,328",
223310,이에스브이,"192","-3","1.54","193","192","926,733","178,832,476","200","200","189","100",원(KRW),"123,011,195","23,618,149,440",
241510,이에스산업,"2,985","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"5,983,000","17,859,255,000",
052190,이에스에이,"2,080","50","2.46","2,085","2,080","345,380","711,150,035","2,005","2,080","1,960","500",원(KRW),"28,702,637","59,701,484,960",
226360,이엑스티,"2,760","-60","2.13","2,815","2,760","129,229","359,765,560","2,770","2,855","2,745","100",원(KRW),"27,022,574","74,582,304,240",
101360,이엔드디,"1,320","120","10.00","1,320","1,250","712","890,640","1,200","1,320","1,200","500",원(KRW),"6,140,000","8,104,800,000",
102710,이엔에프테크놀로지,"20,200","450","2.28","20,250","20,200","155,489","3,098,155,800","19,600","20,200","19,400","500",원(KRW),"14,227,836","287,402,287,200",
094190,이엘케이,"787","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"72,327,965","56,922,108,455",
063760,이엘피,"8,560","-220","2.51","8,600","8,560","48,523","417,281,100","8,810","8,810","8,520","500",원(KRW),"4,910,500","42,033,880,000",
123570,이엠넷,"2,925","70","2.45","2,925","2,905","66,780","192,514,130","2,795","2,925","2,795","500",원(KRW),"22,276,078","65,157,528,150",
095190,이엠코리아,"5,100","50","0.99","5,110","5,100","610,813","3,132,393,510","5,000","5,270","4,960","500",원(KRW),"36,332,704","185,296,790,400",
091120,이엠텍,"10,700","200","1.90","10,700","10,650","114,549","1,209,956,250","10,650","10,800","10,350","500",원(KRW),"16,060,936","171,852,015,200",
232530,이엠티,"3,100","300","10.71","3,100","2,850","401","1,155,100","2,880","3,100","2,880","500",원(KRW),"10,044,804","31,138,892,400",
102460,이연제약,"13,200","200","1.54","13,200","13,100","20,914","277,687,700","12,800","13,600","12,800","500",원(KRW),"16,770,000","221,364,000,000",
039030,이오테크닉스,"71,700","-1,300","1.78","71,700","71,600","49,627","3,579,091,900","73,000","73,200","71,500","500",원(KRW),"12,319,550","883,311,735,000",
088290,이원컴포텍,"3,070","545","21.58","3,075","3,070","1,688,454","4,729,775,725","2,550","3,090","2,545","500",원(KRW),"14,247,866","43,740,948,620",
084680,이월드,"3,465","-40","1.14","3,470","3,465","4,334,384","14,992,599,660","3,380","3,480","3,365","1,000",원(KRW),"90,509,897","313,616,793,105",
181340,이즈미디어,"5,240","-140","2.60","5,250","5,240","160,904","843,039,710","5,380","5,450","5,140","500",원(KRW),"7,045,100","36,916,324,000",
035810,이지바이오,"4,995","35","0.71","4,995","4,990","246,786","1,227,966,740","4,940","5,050","4,895","500",원(KRW),"57,927,351","289,347,118,245",
090850,이지웰페어,"8,220","260","3.27","8,220","8,210","27,513","223,386,480","7,900","8,270","7,900","500",원(KRW),"10,901,100","89,607,042,000",
099750,이지케어텍,"13,100","-200","1.50","13,150","13,100","22,861","299,609,600","13,150","13,300","12,950","500",원(KRW),"6,386,000","83,656,600,000",
092130,이크레더블,"18,100","100","0.56","18,100","18,050","4,577","82,316,450","18,000","18,100","17,850","500",원(KRW),"12,043,600","217,989,160,000",
016250,이테크건설,"73,000","-500","0.68","73,000","72,700","5,986","431,951,500","72,300","73,300","71,000","5,000",원(KRW),"2,800,000","204,400,000,000",
096040,이트론,"435","15","3.57","436","435","56,018,809","25,314,438,451","424","498","413","200",원(KRW),"239,949,626","104,378,087,310",
134060,이퓨쳐,"6,510","180","2.84","6,540","6,510","61,313","399,627,390","6,360","6,660","6,300","500",원(KRW),"4,769,250","31,047,817,500",
001840,이화공영,"4,780","190","4.14","4,800","4,780","93,762","445,215,950","4,650","4,840","4,650","500",원(KRW),"19,805,760","94,671,532,800",
000760,이화산업,"16,300","200","1.24","16,300","15,800","1,486","23,528,450","16,350","16,350","15,800","5,000",원(KRW),"2,800,000","45,640,000,000",
024810,이화전기,"234","10","4.46","234","233","5,599,315","1,293,293,842","224","239","224","200",원(KRW),"602,032,963","140,875,713,342",
014990,인디에프,"3,365","250","8.03","3,370","3,365","6,791,572","22,402,998,955","3,270","3,400","3,200","500",원(KRW),"58,932,995","198,309,528,175",
041830,인바디,"25,050","2,350","10.35","25,050","25,000","320,188","7,634,675,550","22,400","25,300","22,100","500",원(KRW),"13,683,782","342,778,739,100",
079950,인베니아,"2,915","40","1.39","2,930","2,915","18,758","54,344,110","2,860","2,940","2,860","500",원(KRW),"23,200,000","67,628,000,000",
277410,인산가,"1,585","50","3.26","1,585","1,580","157,673","246,648,220","1,535","1,595","1,510","100",원(KRW),"26,358,345","41,777,976,825",
060150,인선이엔티,"7,140","110","1.56","7,140","7,130","282,244","1,982,435,720","6,980","7,150","6,830","500",원(KRW),"38,391,282","274,113,753,480",
033230,인성정보,"2,190","150","7.35","2,190","2,175","29,623","62,842,495","2,015","2,200","2,010","500",원(KRW),"19,158,271","41,956,613,490",
006490,인스코비,"2,510","-5","0.20","2,515","2,510","1,019,943","2,562,168,295","2,475","2,615","2,430","500",원(KRW),"90,153,701","226,285,789,510",
037330,인지디스플레,"2,265","90","4.14","2,265","2,260","1,520,723","3,355,417,300","2,170","2,270","2,130","500",원(KRW),"35,603,146","80,641,125,690",
023800,인지컨트롤스,"5,070","195","4.00","5,070","5,040","113,487","566,292,560","4,830","5,080","4,830","500",원(KRW),"15,160,128","76,861,848,960",
034590,인천도시가스,"29,100","0","0.00","29,100","29,000","874","25,410,900","29,200","29,200","29,000","5,000",원(KRW),"4,374,754","127,305,341,400",
211050,인카금융서비스,"5,400","0","0.00","5,540","5,400","0","0","0","0","0","500",원(KRW),"4,493,990","24,267,546,000",
083640,인콘,"1,535","-5","0.32","1,540","1,535","1,423,378","2,176,391,560","1,530","1,555","1,500","200",원(KRW),"69,631,423","106,884,234,305",
216050,인크로스,"20,450","-250","1.21","20,450","20,350","42,071","852,541,350","20,550","20,600","19,950","500",원(KRW),"8,056,777","164,761,089,650",
049070,인탑스,"13,750","200","1.48","13,800","13,750","48,177","663,858,500","13,650","13,950","13,350","500",원(KRW),"17,200,000","236,500,000,000",
119610,인터로조,"22,500","0","0.00","22,500","22,450","41,177","924,585,450","22,500","22,800","21,850","500",원(KRW),"11,344,520","255,251,700,000",
158310,인터불스,"2,020","20","1.00","2,025","2,020","53,472","107,035,085","2,000","2,050","1,975","500",원(KRW),"12,071,642","24,384,716,840",
017250,인터엠,"2,240","55","2.52","2,240","2,220","49,300","108,022,040","2,175","2,240","2,140","500",원(KRW),"21,045,467","47,141,846,080",
129260,인터지스,"2,015","-5","0.25","2,020","2,015","65,198","130,249,025","1,985","2,065","1,965","500",원(KRW),"29,747,874","59,941,966,110",
240340,인터코스,"3,190","-5","0.16","3,190","2,900","0","0","0","0","0","500",원(KRW),"3,346,323","10,674,770,370",
108790,인터파크,"5,910","-20","0.34","5,940","5,910","131,328","776,122,930","5,810","6,010","5,730","500",원(KRW),"33,155,480","195,948,886,800",
035080,인터파크홀딩스,"2,195","5","0.23","2,195","2,190","271,829","600,021,305","2,230","2,275","2,165","500",원(KRW),"58,500,000","128,407,500,000",
051370,인터플렉스,"8,830","30","0.34","8,840","8,830","62,796","548,623,940","8,670","8,860","8,540","500",원(KRW),"23,327,472","205,981,577,760",
064290,인텍플러스,"5,270","360","7.33","5,280","5,270","159,269","828,078,310","5,080","5,470","5,040","500",원(KRW),"11,043,483","58,199,155,410",
189300,인텔리안테크,"23,150","0","0.00","23,150","23,100","47,793","1,096,041,650","23,050","23,300","22,650","500",원(KRW),"7,540,502","174,562,621,300",
150840,인트로메딕,"2,845","40","1.43","2,850","2,845","269,235","780,103,345","2,810","2,970","2,780","500",원(KRW),"21,903,778","62,316,248,410",
048530,인트론바이오,"10,300","-50","0.48","10,350","10,300","203,717","2,098,515,600","10,200","10,650","10,050","500",원(KRW),"30,010,745","309,110,673,500",
023810,인팩,"3,960","160","4.21","3,960","3,935","21,586","84,836,970","3,740","4,100","3,740","500",원(KRW),"10,000,000","39,600,000,000",
175140,인포마크,"13,300","0","0.00","13,350","13,300","25,246","336,098,000","13,500","13,700","12,900","500",원(KRW),"3,628,208","48,255,166,400",
115310,인포바인,"20,100","50","0.25","20,100","19,900","507","10,109,700","19,700","20,100","19,650","500",원(KRW),"3,192,883","64,176,948,300",
039290,인포뱅크,"5,810","30","0.52","5,830","5,810","18,672","107,288,180","5,560","5,870","5,560","500",원(KRW),"8,693,978","50,512,012,180",
041020,인프라웨어,"1,185","45","3.95","1,185","1,170","80,794","93,127,325","1,110","1,190","1,110","500",원(KRW),"37,463,160","44,393,844,600",
247300,인프라웨어테크놀러지,"550","1","0.18","550","0","400","220,000","550","550","550","500",원(KRW),"6,118,198","3,365,008,900",
071200,인피니트헬스케어,"5,140","-60","1.15","5,160","5,140","31,716","163,414,840","5,130","5,220","5,090","500",원(KRW),"24,396,458","125,397,794,120",
101930,인화정공,"4,565","-85","1.83","4,565","4,560","404","1,835,885","4,550","4,640","4,520","500",원(KRW),"9,331,705","42,599,233,325",
249420,일동제약,"16,350","100","0.62","16,350","16,300","26,282","426,151,450","16,450","16,450","15,750","1,000",원(KRW),"22,670,452","370,661,890,200",
000230,일동홀딩스,"10,900","-250","2.24","10,900","10,850","3,786","41,633,850","11,400","11,400","10,900","1,000",원(KRW),"11,002,587","119,928,198,300",
013360,일성건설,"1,150","55","5.02","1,150","1,145","256,781","293,525,650","1,115","1,170","1,110","500",원(KRW),"54,024,880","62,128,612,000",
003120,일성신약,"83,700","-300","0.36","83,700","83,300","787","65,878,400","83,800","83,800","83,100","5,000",원(KRW),"2,660,000","222,642,000,000",
068330,일신바이오,"1,500","15","1.01","1,510","1,500","242,403","363,648,585","1,475","1,525","1,465","100",원(KRW),"44,216,140","66,324,210,000",
003200,일신방직,"85,500","800","0.94","85,500","85,000","643","54,430,700","85,300","85,500","83,700","5,000",원(KRW),"2,400,000","205,200,000,000",
007110,일신석재,"2,640","105","4.14","2,645","2,640","3,744,455","9,889,475,975","2,640","2,685","2,600","500",원(KRW),"77,456,610","204,485,450,400",
058450,일야,"1,160","0","0.00","1,165","1,160","33,230","38,478,935","1,160","1,195","1,120","500",원(KRW),"15,900,000","18,444,000,000",
007570,일양약품,"20,200","50","0.25","20,200","20,150","17,842","357,912,350","20,050","20,200","19,800","2,500",원(KRW),"19,085,664","385,530,412,800",
007575,일양약품우,"16,150","-200","1.22","16,350","16,150","585","9,448,300","16,450","16,450","16,000","2,500",원(KRW),"445,080","7,188,042,000",
008500,일정실업,"17,350","250","1.46","17,800","17,350","67","1,155,800","17,150","17,350","17,150","5,000",원(KRW),"1,200,000","20,820,000,000",
019540,일지테크,"5,300","170","3.31","5,300","5,290","3,205,538","16,196,474,125","5,000","5,300","4,790","500",원(KRW),"13,513,500","71,621,550,000",
081000,일진다이아,"31,850","950","3.07","31,850","31,800","372,613","11,843,573,400","30,600","32,400","30,550","1,000",원(KRW),"11,277,975","359,203,503,750",
